_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode
203,7182528,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,063-S Malviya Nagar,,,1,3,1,5,3,110017,2,2,3,0,2,19,0,0,0,0,0,1,1,2,210,1,17,11,0,0,0,0,
204,5263888,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,023-N Samaypur Badli,,,1,1,1,5,3,110042,2,2,3,0,2,4,0,0,0,0,0,1,2,2,215,1,0,0,15,0,0,0,
205,5023798,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,1,3,1,5,3,110031,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,14,14,0,0,0,0,
206,8475430,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,069-N Shakur Pur,,,1,3,1,5,3,110034,2,2,3,0,2,4,19,0,0,0,0,1,1,2,200,1,17,23,1,1,0,0,
209,5914361,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,086-N Ajmeri Gate,,,1,3,1,5,3,110006,2,2,3,0,2,4,0,0,0,0,0,1,1,2,200,1,10,2,0,0,0,0,
214,8076278,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,040-E Maujpur,,,1,1,1,5,3,110053,2,1,3,0,2,18,0,0,0,0,0,1,2,2,224,1,0,0,12,0,0,0,
215,6241258,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,022-E Anarkali,,,1,1,1,5,3,110051,2,2,3,0,2,4,0,0,0,0,0,1,2,2,218,1,0,0,10,0,0,0,
217,8667693,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,SAID-UL-AJAIB,,,1,3,1,5,3,110030,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,19,20,0,0,0,0,
222,4304320,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,086-N Ajmeri Gate,,,4,1,6,8,1,110006,2,2,3,0,2,18,0,0,0,0,0,1,9,9,223,1,0,0,0,0,0,0,
224,1012908,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,50,0,0,0,
225,4163866,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,1,3,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,16,4,0,0,0,0,
230,7645000,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,LADO SARAI,,,3,2,1,12,1,110017,2,1,3,0,2,19,4,0,0,1,1,1,1,2,220,1,0,35,0,0,0,0,
231,6287642,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,5,1,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
232,8265555,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,023-E Ghondli,,,5,3,6,12,1,110051,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
233,5707977,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,047-E Braham Puri,,,5,1,6,12,1,110053,2,1,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
234,2523196,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,014-N G.T.B. Nagar,,,3,3,1,12,1,110009,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,17,20,2,5,0,0,
235,5253396,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,021-N Jahangir Puri,,,5,1,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,227,1,0,0,0,0,0,0,
237,3526213,DELHI,EAST,2,,,,,1,1,1,5,3,110096,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,21,0,19,0,0,0,
240,9068314,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,1,3,1,5,3,110001,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,9,4,1,0,0,0,
242,4786351,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,005-S Rajouri Garden,,,1,2,1,5,3,110027,2,1,3,0,2,4,19,0,0,0,0,1,1,2,228,1,0,30,0,2,0,0,
243,8049656,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,064-S Vasant Nagar,,,1,3,1,5,3,110021,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,6,15,2,0,0,0,
244,5104011,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,056-E Shiv Vihar,,,1,1,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,2,2,213,1,1,0,50,0,0,0,
245,1488363,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,074-N Nimri Colony,,,1,1,1,5,3,110052,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,1,0,10,0,0,0,
246,4681097,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,102-S Abul Fazal Enclave,,,1,2,1,5,3,110025,2,1,3,0,2,4,19,0,0,0,0,1,1,2,213,1,0,33,0,0,0,0,
247,1766225,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,064-S Vasant Nagar,,,1,3,1,5,3,110021,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,20,6,1,1,0,0,
248,1883478,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,053-E Gokal Puri,,,1,1,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,2,2,222,1,0,0,30,0,0,0,
249,7688022,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,057-E Karawal Nagar-East,,,1,1,1,5,3,110094,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,10,0,35,0,0,0,
258,8124312,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,073-S Aya Nagar,,,3,2,1,12,1,110074,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,0,0,0,0,0,
261,1044481,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,SAID-UL-AJAIB,,,7,3,6,10,1,110068,2,2,3,0,2,4,19,0,0,1,0,1,9,9,248,1,0,0,0,0,0,0,
264,6717591,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,3,1,1,12,1,110042,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,17,0,4,0,0,0,
265,3275052,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,076-S Deoli,,,3,3,1,12,1,110062,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,27,39,0,0,0,0,
266,4730476,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,002-S Punjabi Bagh,,,5,1,6,12,1,110026,2,2,3,0,2,4,19,0,0,1,1,1,9,9,223,1,0,0,0,0,0,0,
267,4513733,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,033-E Sunder Nagri,,,5,2,6,12,1,110093,2,1,3,0,2,4,19,0,0,1,1,1,9,9,225,1,0,0,0,0,0,0,
268,6610989,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,5,3,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
269,5446731,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,085-N Jama Masjid,,,5,2,6,12,1,110006,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
270,1667219,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,3,2,1,12,1,110053,2,1,3,0,2,4,0,0,0,1,1,1,1,2,220,1,0,72,0,0,0,0,
280,1319564,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,025-N Rohini-B,,,1,3,1,5,3,110085,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,29,17,0,1,0,0,
281,4316339,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,1,3,1,5,3,110035,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,12,11,0,0,0,0,
282,5988002,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,018-N Dhirpur,,,1,3,1,5,3,110009,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,11,3,0,0,0,0,
283,4183939,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,1,2,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,32,0,0,0,0,
284,5703112,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,1,3,1,5,3,110065,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,13,15,0,1,0,0,
296,7530583,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,6,3,1,10,3,110001,2,2,3,0,2,4,0,0,0,1,0,1,1,2,220,1,10,7,1,0,0,0,
301,3962144,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,028-N Rithala,,,3,3,1,12,1,110085,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,21,42,0,1,10,4,
302,6873343,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,1,1,12,3,110001,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,23,0,25,0,0,0,
303,1387140,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,TUGHLAKABAD,,,5,1,6,12,1,110020,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
304,9225425,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,053-S Sadh Nagar,,,5,3,6,12,1,110045,2,2,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
305,2810243,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,5,1,6,12,1,110096,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
306,8143185,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,5,2,6,12,1,110058,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
307,5889130,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,TUGHLAKABAD,,,5,1,6,12,1,110044,2,1,3,0,2,4,19,0,0,1,1,1,9,9,225,1,0,0,0,0,0,0,
308,1158861,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,5,3,6,12,1,110007,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
309,5302284,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,047-N Sultan Puri-B,,,3,3,1,12,1,110086,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,16,14,1,3,0,0,
310,5533317,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,054-N Mangol Puri-A,,,3,3,1,12,1,110083,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,33,40,1,4,0,0,
314,4353963,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,1,3,1,5,3,110081,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,7,9,0,0,0,0,
315,2260698,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,027-E Raghubarpura,,,1,3,1,5,3,110031,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,4,5,0,0,0,0,
316,3770002,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,NITHARI,,,1,2,1,5,3,110086,2,1,3,0,2,4,19,0,0,0,0,1,1,2,212,1,0,62,0,2,0,0,
317,3469300,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,024-E Geeta Colony,,,1,2,1,5,3,110031,2,1,3,0,2,4,19,0,0,0,0,1,1,2,226,1,0,23,0,2,0,0,
318,4530618,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,049-N Nangloi Jat,,,1,1,1,5,3,110087,2,2,3,0,2,4,0,0,0,0,0,1,2,2,223,1,1,0,0,0,0,0,
319,4885584,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,062-E Sadatpur,,,1,2,1,5,3,110094,2,2,3,0,2,4,19,18,0,0,0,1,1,2,210,1,0,88,0,1,0,2,
320,2789417,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,024-S Bapraula,,,1,3,1,5,3,110043,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,13,14,0,0,0,0,
321,6649404,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,033-N Begumpur,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,224,1,0,0,13,0,0,0,
322,3986664,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,011-N Mukund Pur,,,1,2,1,5,3,110033,2,2,3,0,2,19,4,0,0,0,0,1,1,2,220,1,0,40,0,0,0,0,
323,6153407,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,089-S Sri Niwas Puri,,,1,3,1,5,3,110065,2,2,3,0,2,18,19,0,0,0,0,1,1,2,226,1,2,9,0,0,0,0,
324,2055369,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,1,1,5,3,110032,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,20,0,0,0,
325,9281529,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,087-S Chitaranjan Park,,,1,1,1,5,3,110019,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,48,0,1,0,0,0,
341,2363442,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,1,2,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,1,2,223,1,0,65,0,0,0,0,
343,9244238,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,NITHARI,,,3,1,1,12,1,110086,2,1,3,0,2,4,19,0,0,1,1,1,1,2,235,1,33,0,4,0,0,0,
344,4041318,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,5,1,6,12,1,110009,2,2,3,0,2,4,19,0,0,1,1,1,9,9,233,1,0,0,0,0,0,0,
353,6307162,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,1,3,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,13,20,0,1,0,0,
354,7185681,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,011-N Mukund Pur,,,1,2,1,5,3,110033,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,60,0,1,0,0,
355,8516818,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,079-N Shastri Nagar,,,1,2,1,5,3,110052,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,10,0,0,0,0,
356,6756700,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,016-N Sarai Pepal Thalla,,,1,1,1,5,3,110033,2,2,3,0,2,4,0,0,0,0,0,1,2,2,221,1,0,0,0,0,0,0,
357,1561539,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,092-N Karol Bagh,,,1,3,1,5,3,110005,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,7,4,0,0,0,0,
358,3047624,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,079-N Shastri Nagar,,,1,3,1,5,3,110007,2,2,3,0,2,19,0,0,0,0,0,1,1,2,220,1,12,9,1,1,0,0,
359,9898487,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,091-N Ram Nagar,,,1,3,1,5,3,110055,2,2,3,0,2,4,0,0,0,0,0,1,1,2,226,1,12,9,0,0,0,0,
360,1934894,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,063-S Malviya Nagar,,,1,1,1,5,3,110017,2,2,3,0,2,4,0,0,0,0,0,1,2,2,210,1,0,0,0,0,0,0,
367,3952676,DELHI,NORTH,2,,,,,3,3,1,12,1,110005,2,2,1,1,9,4,0,0,0,2,2,1,1,2,220,1,0,0,0,0,0,0,
368,3383485,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,073-N Sawan Park,,,3,3,1,12,1,110052,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,22,17,7,4,0,0,
369,9462750,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,048-E Subhash Mohalla,,,5,1,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
370,1273908,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,086-S Greater Kailash,,,3,2,1,12,1,110065,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,0,46,0,1,0,0,
371,3912037,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,3,3,1,12,1,110054,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,22,11,0,0,0,0,
376,8312687,DELHI,SOUTH,2,,,,,5,1,6,12,1,110080,2,1,3,0,9,4,19,0,0,1,1,1,9,9,0,1,0,0,0,0,0,0,
377,4637999,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,1,3,1,5,3,110009,2,2,3,0,2,19,4,0,0,0,0,1,1,2,228,1,9,15,0,0,0,0,
379,9701219,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,103-N Inderpuri,,,1,1,1,5,3,110012,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
380,9596010,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,1,1,5,3,110073,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,0,0,1,0,0,0,
381,2263810,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,049-N Nangloi Jat,,,1,2,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,0,33,0,20,0,0,
382,8179430,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,MEHRAULI,,,1,2,1,5,3,110030,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,28,0,0,0,1,
383,8900612,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,073-N Sawan Park,,,1,3,1,5,3,110052,2,2,3,0,2,4,19,0,0,0,0,1,1,2,231,1,8,9,0,0,0,0,
384,1893824,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,046-S Raj Nagar,,,1,3,1,5,3,110077,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,39,44,1,1,0,0,
385,1721005,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,022-N Bhalswa,,,1,2,1,5,3,110033,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,0,102,0,4,0,0,
388,4468483,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,073-S Aya Nagar,,,3,1,1,12,1,110047,2,2,3,0,2,4,0,0,0,1,1,1,1,2,220,1,28,0,0,0,0,0,
393,1238261,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,MEHRAULI,,,7,2,6,10,1,110030,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
397,1669920,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,3,3,1,12,1,110039,2,2,3,0,2,19,4,0,0,1,1,1,1,2,225,1,21,12,2,0,0,0,
398,2372662,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,5,1,6,12,1,110044,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
400,5815971,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,059-S Andrews Ganj,,,1,3,1,5,3,110024,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,8,5,0,0,0,0,
405,2218679,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,1,1,1,5,3,110034,2,1,3,0,2,4,0,0,0,0,0,1,2,2,228,1,0,0,1,0,0,0,
406,9739771,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,090-S Kalkaji,,,1,1,1,5,3,110019,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,1,0,1,0,
407,3575384,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,1,3,1,5,3,110043,2,2,3,0,2,19,0,0,0,0,0,1,1,2,222,1,5,9,1,0,0,0,
408,8756421,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,1,2,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,1,2,225,1,0,41,0,1,0,0,
409,9677918,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,1,1,1,5,3,110059,2,2,3,0,2,4,19,0,0,0,0,1,2,2,219,1,0,0,0,0,0,0,
417,7159241,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,086-N Ajmeri Gate,,,7,2,6,10,1,110006,2,2,3,0,2,18,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
420,7453429,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,5,3,6,12,1,110024,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
421,5503730,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,083-N Civil Lines,,,3,3,1,12,1,110054,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,70,58,1,0,0,0,
422,8134530,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,020-S Vikaspuri,,,3,2,1,12,1,110018,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,34,0,0,0,0,
423,1340676,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,066-S Munirka,,,3,3,1,12,1,110022,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,39,33,1,3,0,0,
424,2637612,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,046-N Mangol Puri-D,,,3,3,1,12,1,110083,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,39,38,0,0,0,0,
425,3191258,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,048-E Subhash Mohalla,,,5,2,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
427,3035741,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,100-S Zakir Nagar,,,1,2,1,5,3,110025,2,1,3,0,2,4,19,0,0,0,0,1,1,2,215,1,0,37,0,1,0,0,
428,3933455,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,2,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,1,2,224,1,2,59,0,1,0,0,
429,3177093,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,022-E Anarkali,,,1,2,1,5,3,110051,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,29,0,2,0,0,
430,2273617,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,2,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,1,2,224,1,0,16,0,0,0,0,
432,7030398,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,100-S Zakir Nagar,,,1,1,1,5,3,110025,2,1,3,0,2,4,19,0,0,0,0,1,2,2,223,1,0,0,14,0,0,0,
434,3384324,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,004-N Holambi Khurd,,,1,3,1,5,3,110082,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,17,12,0,0,0,0,
435,6450220,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,032-N Rohini C,,,1,1,1,5,3,110042,2,2,3,0,2,4,0,0,0,0,0,1,2,2,226,1,0,0,35,0,0,0,
436,1532788,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,053-N Rohini-E,,,1,3,1,5,3,110085,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,20,15,0,0,0,0,
437,7909724,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,1,3,1,5,3,110058,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,9,4,0,0,0,0,
438,5491992,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,047-S Dwarka-C,,,1,3,1,5,3,110077,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,26,11,0,0,0,0,
439,7663728,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,006-N Kadipur,,,1,1,1,5,3,110036,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,12,0,0,0,
441,7880484,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,009-N Kamal Pur,,,5,2,6,12,1,110084,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
442,2281997,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,3,3,1,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,1,2,224,1,30,46,2,0,0,0,
443,5153892,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,046-E Ghonda,,,3,3,1,12,1,110053,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,40,29,1,4,1,0,
